用户ID 用户昵称 用户头像地址 评论时间 点赞总数 评论内容
76715385 Esfuerzos_N http://p1.music.126.net/cUrlVg6OzB9n_2ySb_-SEA==/18730180580958973.jpg 1466493713197 2 高中时喜欢的歌，现在在听，也不知道为什么当初为什么那么喜欢。歌还一样，只是听歌的年龄变了。
280233070 冷子夕i http://p1.music.126.net/7sjFyMjHvade1cSA8j7VVw==/3427177745342828.jpg 1466126829577 3          时过境迁 不忘初心 那谁我爱你。
268960795 伴他Ta http://p1.music.126.net/YstwlwuC5-Xw2T3G6vfVcw==/3426078239631558.jpg 1465660044877 1 很好听啊
115431325 刃pla http://p1.music.126.net/B4KtvHfc4dRHI2YqQagisw==/1390882209459794.jpg 1465540707722 5 今天的毕业典礼上放的是这首歌  愿望实现 却真的又总是怀念
287072499 墨影若琳Vae http://p1.music.126.net/aHTCwbIci9HNcJrVjIA94Q==/18798350301205187.jpg 1465442108765 1 [爱心]毕业季又到了，要珍惜我们曾经有的
63361701 天照照照照照 http://p1.music.126.net/XUGwCQR_WyYUXxQ-CMKaFg==/3416182628751832.jpg 1465277192937 0 当年疯狂迷恋一YY女主播，她最爱的一首歌，让我循环了好久，青春哈哈[大哭]
89750783 Ezekie http://p1.music.126.net/P3heMAPJnUbJnAM7SsqY-g==/18866520021150603.jpg 1465185084281 1 #老歌重听#
116042963 中二病dragon http://p1.music.126.net/YOXAp3oh5cpoUNvyza7ODg==/18521273370534700.jpg 1465028755945 3 高中听的 已经大二末了 还是感触很深 岁月太着急

15639753 ilanke http://p1.music.126.net/E9tVHnbVahaRajAsBQbuow==/18830236139242173.jpg 1465018537035 0 他一直以来用的那句个人简介终于在这首歌的歌词找到，但是我已经放弃喜欢他了.祝他幸福.
265543441 小粟栗 http://p1.music.126.net/xDN27pP_4UJit46PweNjgA==/2946691165587585.jpg 1464842789253 0 我后悔自己没有去很多地方旅行，也后悔当时没有鼓起勇气去吻你
265543441 小粟栗 http://p1.music.126.net/xDN27pP_4UJit46PweNjgA==/2946691165587585.jpg 1464842547458 1 我后悔自己没有去很多地方旅行，也后悔当初没有勇气去吻你
275047028 _忘了心的小二 http://p1.music.126.net/anWwCQiz5uFA556_qpTn5g==/3445869446683763.jpg 1464502033812 2 听的单色凌的第一首歌是“单色冰激凌”
122441475 ler351 http://p1.music.126.net/DxW4J3nx4uay6WxvRyQ9JQ==/1407374896308833.jpg 1464019693285 0 他的歌里最喜欢的人。。。居然没有人评论
99340572 _暮雨晨曦 http://p1.music.126.net/K4DIcZz-qc0mC_d222MPlA==/3426078233433077.jpg 1464008761434 0 一般普通中学生的青睐[星星]
125790566 尤诺小天使 http://p1.music.126.net/UOIHbLWsKos46ddcJXHD3Q==/3434874332103273.jpg 1463663070091 3 你这种人在现在被称为直男癌！
274141377 阿竼 http://p1.music.126.net/W_zSVmxquWBhB47sC-zsHw==/1416170986900204.jpg 1463302228880 0 一直喜欢，喜欢这种感觉
277423017 初夏ling http://p1.music.126.net/pV4XK9e9xM4Lz22qGC5V8w==/18724683022938187.jpg 1463159182085 0 下载这个就是来看评论的😘
277423017 初夏ling http://p1.music.126.net/pV4XK9e9xM4Lz22qGC5V8w==/18724683022938187.jpg 1463159161732 0 wuli单色凌
256739579 青州丶李勇 http://p1.music.126.net/_4LAhqyXchCGqrSFBqM4ww==/18675205000032322.jpg 1463117166628 4 后悔当初没有鼓起勇气去吻你  美玲
79583778 爱听音乐的Elle http://p1.music.126.net/-3XbzpkGR_bPAl7ig22qVg==/3261151488521270.jpg 1463116091971 0 现在的每一刻 请学会好好珍惜🤓
271278526 大脸猫121 http://p1.music.126.net/n7moDe7bGXQz1vf8DJ0SVw==/109951162912548698.jpg 1463062500051 0 我后悔自己没有去很多地方旅行✈️
123588533 当我身边空无一狗wangwang http://p1.music.126.net/ND4R1KbNNpLozzoM5aiZow==/1378787584665647.jpg 1462725190385 3 高三了，还有大概 20多天就毕业了。
89793134 曰爷 http://p1.music.126.net/80sYl8Np0tGoD8o5Z6UxYQ==/109951162810855557.jpg 1462592103611 0 这男的声音太尴尬了 
264246829 listen-listen-listen- http://p1.music.126.net/oTz78cOBnvEY8FsobGgUcQ==/18762066416405582.jpg 1462440088281 0 歌词不错的[亲亲][亲亲]
259666705 屋顶的猫77 http://p1.music.126.net/mUIGTg3dyy6wu-K-fBE6fg==/109951162940545174.jpg 1462025307633 3 在肯德基里吃着香辣鸡腿堡，突然听到这么一首轻快的歌，马上拿出网易云搜了出来，只要歌好听，歌手怎样我并不是很在乎，主流 非主流都是人为规定的罢了
113257976 袁二蛋 http://p1.music.126.net/sJ9LL7MJwY3bdoqr_UPtPQ==/19162288649052039.jpg 1461411150496 0 很喜欢
30996578 hh的故事 http://p1.music.126.net/fp7kxr6DAXCQiWxZdlOWLg==/3435973851819452.jpg 1461403317077 5 “他说他结婚了，是因为家里的催促。 她说她结婚了，是因为他有车有房。 他说他结婚了，是因为年纪到了。 她说她结婚了，是因为家里介绍。 他说他结婚了，是因为有了孩子。 如果有一天我结婚了， 我只希望--- 那是因为爱情…”
252884055 不二霸霸最正直 http://p1.music.126.net/oL_W4Vai5CQxlCF2SZUC9w==/18946784369876496.jpg 1461169235534 0 我后悔当初没有去很多地方旅行
46656440 DDDDD答滴 http://p1.music.126.net/VnZiScyynLG7atLIZ2YPkw==/18686200114669622.jpg 1460453063375 0 说不过了就只会人身攻击吗？就这点水平？
98344953 导员来查课了 http://p1.music.126.net/i7cAa_4giatEzFwoRX3Ibw==/109951162791412885.jpg 1460441795875 4 少年，你掉了半个脑子，快捡起来
46656440 DDDDD答滴 http://p1.music.126.net/VnZiScyynLG7atLIZ2YPkw==/18686200114669622.jpg 1460439858835 0 当然每个人都有不同的感受，所以我只说我的感觉。我又没有劝大家别听，又没有说是大家公认的烂歌，你逼逼个毛线
98344953 导员来查课了 http://p1.music.126.net/i7cAa_4giatEzFwoRX3Ibw==/109951162791412885.jpg 1460429896369 2 每首歌每个人听起来都会有不同的感受，你不喜欢并不代表别人不喜欢，所以请别乱bb
135136139 為魚_ http://p1.music.126.net/dhso6eTegozaT1zyVf1bMg==/109951162905905448.jpg 1460302345010 0 晚安
264153363 Star恋人 http://p1.music.126.net/NKJ5s4gIGX6Gok2e19WY9w==/1404076355962165.jpg 1460194642463 0 [皱眉]
259275394 素缦 http://p1.music.126.net/QKGGa2SpgLe0n3lZCjWPtA==/18534467511185096.jpg 1459812385724 1 喜欢，单色凌。
123758783 代号0243 http://p1.music.126.net/ygkJ2nH3eRBht5G5gTWzQg==/3253454913777862.jpg 1459483271477 0 听到女声我点了红心··但男声···我立马把红心去掉了
122571876 杨文利哈哈哈哈 http://p1.music.126.net/bF7FCBg_J0rl-kz8Fq8H-A==/19016053602432316.jpg 1459228181539 0 小时候我们都有最想拥有的玩具，长大后得到了又有什么意义
258160822 啾啾小珊珊 http://p1.music.126.net/7SUGIaOYp928GlUnwMJf0g==/18778559092603091.jpg 1459141571390 0 也后悔当初没有鼓起勇气去吻你。
115789913 帪橼 http://p1.music.126.net/Dc7aprtQVCbSdF6vG1inhg==/3297435378519140.jpg 1459059114122 0 好听，好喜欢
93452280 放蕩不羈的哈哈 http://p1.music.126.net/IFncRJa-EOjn7hvYOVtbzA==/1365593506864154.jpg 1458636141718 0 某人送我的歌
124255763 屋顶1 http://p1.music.126.net/PB3OVoXW0coUFP7pPN_MUw==/2919203372324660.jpg 1458395110305 0 好听
134020003 请回答198捌 http://p1.music.126.net/gRKSdpl_z4aIri4VE8n4wQ==/3265549558469522.jpg 1457789516163 0 啊噢！糖PupU呀！我好像看上你了呢！你就是我最想拥有的玩具[奸笑]
87795347 鞋子很破也要带你看世界 http://p1.music.126.net/aFFTabQCF2cxxUIb0x6Qlg==/18921495602535487.jpg 1457592816508 2 这个月必须到999＋
41198768 猪乐乐va1 http://p1.music.126.net/VnZiScyynLG7atLIZ2YPkw==/18686200114669622.jpg 1457416463146 2 初中生涯听歌的味道
248817400 如诫 http://p1.music.126.net/LD-b47zEx9RaOQg0CujTwg==/18705991325289477.jpg 1457026273652 0 这首还不错
82268777 低温灼烧 http://p1.music.126.net/sK2LppKYRZBAZb3COzSDtQ==/1387583686965759.jpg 1456445492834 2 去年过年一个人早上跑到肯德基写小说，听到这首歌觉得好听炸了！
37271355 赵小噢 http://p1.music.126.net/HGHGb8hjpl6phppiuF7i8g==/18928092672342063.jpg 1456413746872 0 我也许不那么爱你，我只是太寂寞了。是的，我只是太寂寞了。再见。
70421751 悸夜 http://p1.music.126.net/w09GNbC0L8JAy7CgOU5Skw==/3407386537491494.jpg 1455525248682 0 只是喜欢那一句小时候喜欢的玩具，长大了得到却没有什么意义
46656440 DDDDD答滴 http://p1.music.126.net/VnZiScyynLG7atLIZ2YPkw==/18686200114669622.jpg 1455516973332 0 不听怎么知道是好听还是难听呢？还有，评论只能说好听话吗？那就不叫评论了！
63931461 奕步奕娶 http://p1.music.126.net/VnZiScyynLG7atLIZ2YPkw==/18686200114669622.jpg 1455378344575 1 还有不喜欢听别评论
63931461 奕步奕娶 http://p1.music.126.net/VnZiScyynLG7atLIZ2YPkw==/18686200114669622.jpg 1455378267326 2 不喜欢听滚开啊还乱说神经啊
70421751 悸夜 http://p1.music.126.net/w09GNbC0L8JAy7CgOU5Skw==/3407386537491494.jpg 1455294136829 1 后悔什么
127539190 清笙无涯 http://p1.music.126.net/2UatKarOAeUwvdSaBhnQ0Q==/1365593493937859.jpg 1455289134221 2 小岁月太着急 总让人措手不及
91219667 HJChic http://p1.music.126.net/h6RGLb_1xDbJjXy1afEabA==/3274345633372931.jpg 1455259623185 2 我的女神为什么会唱这种类型的歌 不科学
120359525 换做我妥协 http://p1.music.126.net/9XSDLfFLBSPnMPn9wOdBVQ==/18781857627494424.jpg 1455211710727 3 单色凌无可替代[强]
127539190 清笙无涯 http://p1.music.126.net/2UatKarOAeUwvdSaBhnQ0Q==/1365593493937859.jpg 1455206043020 1 既然喜欢的人未必能在一起，那碰到喜欢的东西就尽量买了吧。
98675583 Eeleven http://p1.music.126.net/LN6Y79lHcQ1mX6c5ubd7pA==/109951162799343341.jpg 1454253697452 7 后悔当时没有鼓起勇气去吻你
126926712 Aloty http://p1.music.126.net/w70GFMEImC_mqecW0Urivw==/1380986604844056.jpg 1453890488020 1 [开心]
126926712 Aloty http://p1.music.126.net/w70GFMEImC_mqecW0Urivw==/1380986604844056.jpg 1453890479815 1 [亲]
126926712 Aloty http://p1.music.126.net/w70GFMEImC_mqecW0Urivw==/1380986604844056.jpg 1453890461234 1 [大笑]
126929689 来听的歌的 http://p1.music.126.net/TUFXe9O8wslbUEvXq663YA==/1365593486153307.jpg 1453558306732 1 嘻嘻
7313468 老不木_wilson http://p1.music.126.net/8h3y5dr6c0TcnQzfBlMK-A==/5809819441327286.jpg 1453197778550 1 合适的人唱合适的歌，就很好听
41262538 你好我叫鑫子 http://p1.music.126.net/su2IK5vR7jjxdO_V83Px_w==/19176582300188273.jpg 1452698615680 1 小岁月太着急，总让人措手不及。
115157653 HelloLeon- http://p1.music.126.net/_fgM-YDZKqqdrkxgFaKYPw==/1364493984747472.jpg 1452090099534 68 这个歌，这个人，都是从小喜欢到大的[可爱]把我顶上去
50406293 刘大发丶 http://p1.music.126.net/aaYGkyo5TvvHwwMR0LAgTw==/1400777816671543.jpg 1451128774364 87 一看就觉得你中学时代和大部分人有代沟
95708988 吾有女友茗右手 http://p1.music.126.net/9e_UUJgwR25ett4eHQ01gA==/18801648836712775.jpg 1451047717494 1 ……
104052810 最爱的雨 http://p1.music.126.net/V8NfZPBYTeGb8P-DH3lvZQ==/3445869454555473.jpg 1451005679099 1 好好听[强][强]
46656440 DDDDD答滴 http://p1.music.126.net/VnZiScyynLG7atLIZ2YPkw==/18686200114669622.jpg 1450770094032 1 什么破歌，特别是男的，捏着鼻子的调调-恶-xin-si-了
106681632 小宇宙小 http://p1.music.126.net/6b--INisDnFbv5Nvxz53ag==/18554258720630894.jpg 1449667373954 1 @春意暂迟丶
101827831 136号 http://p1.music.126.net/6IGIv_uvbqEy8-5vjKRKaw==/18586144557772510.jpg 1447411320465 2 还能再逗点儿吗[大哭][大哭][大哭]
101021568 邢某某 http://p1.music.126.net/6GLD8e42ujSSe6l5gyjdkw==/3253454908301378.jpg 1447408035826 2 小岁月太着急    用让人措手不及
89619442 恬淡知幸福 http://p1.music.126.net/3gM4QxLWXeS8HYlGnX0n7Q==/3424978722529181.jpg 1446564705433 2 别等到我们慢慢老去 只剩下叹息
47270488 長歌情 http://p1.music.126.net/TFDuekmx6fMjjyeEq8M_SQ==/19121606718826827.jpg 1446393505033 7 为了现在好多心情搁浅，到了现在却已习惯心情的搁浅，希望的落空，于是变得不再期待。
34701317 山阴路八楼房东 http://p1.music.126.net/eQvgN8qsELFArc6M_lEhjw==/3361207046952474.jpg 1446377156361 2 现在呢？
83690685 夢彤儿呐 http://p1.music.126.net/Vc3AWiAr7JGpEh6ur_PiCw==/18646617697391299.jpg 1446304144962 2 女声的名字像个奥特曼啊😂
79444473 再见您咧爆炸头 http://p1.music.126.net/gOhACWGbB1Ua0iILPQnNBg==/18791753232241070.jpg 1445615670728 1 听这种歌都是在回想高中的时间，小情感也是暖。
57781503 行一莫问 http://p1.music.126.net/TnPp_XNUSkGJHF7-9ABJ-w==/7738362836740791.jpg 1445072401942 1 搁浅的事情，何尝不是为了现在
95558300 倾风挽歌 http://p1.music.126.net/EVqzdfaTZwzIsGb5vnzc1A==/3273246123172935.jpg 1445047363030 1 女的唱的好听嗯√
95558300 倾风挽歌 http://p1.music.126.net/EVqzdfaTZwzIsGb5vnzc1A==/3273246123172935.jpg 1445047339460 2 我要刷到99嗯√
95558300 倾风挽歌 http://p1.music.126.net/EVqzdfaTZwzIsGb5vnzc1A==/3273246123172935.jpg 1445047314524 1 带我刷到99嗯√
95558300 倾风挽歌 http://p1.music.126.net/EVqzdfaTZwzIsGb5vnzc1A==/3273246123172935.jpg 1445047292433 1 o(︶︿︶)o
95558300 倾风挽歌 http://p1.music.126.net/EVqzdfaTZwzIsGb5vnzc1A==/3273246123172935.jpg 1445047269569 1 挺好听的.....
94364654 琅烟似启 http://p1.music.126.net/7h8ZGB6znkrzdsC3BoMIHw==/3299634396200174.jpg 1444537984314 0 好听，太合口味了。
29815925 _啦_啦_啦_ http://p1.music.126.net/BZXWBrZzLEBN-RHvcDL9NQ==/3441471407517224.jpg 1444048877378 0 好歌~
95680943 王与败者 http://p1.music.126.net/H7U1Bx8kw7bbeTgpnO4FCg==/109951162948364554.jpg 1444047962940 0 现在的每一刻 请学会好好珍惜
94891294 杨亦曦 http://p1.music.126.net/lGjQYFlAfTFGZPzeYJB02A==/3294136837838011.jpg 1443594571121 1 这首歌挺好听的
35204870 岁月无声心易老 http://p1.music.126.net/bkAbh3Ey0c6URW6Di_vCKQ==/3251255894950048.jpg 1442891281061 0 过去的自己，不要悲伤，么么！[亲亲]
80823699 艾莱克谬贼可 http://p1.music.126.net/ErY3d81U6imHq-ToqtSOWw==/3264450023965083.jpg 1441446161150 0 男的 唱的女的 不行
87854473 不能久伴_何必相拥__ http://p1.music.126.net/2Olunl1dU-I0eoDBPowwGw==/3305131954925897.jpg 1441093681557 0 再不疯狂我们就都老了
86324311 陌上花开望君至 http://p1.music.126.net/NcKwX7ZrSdeZXWiL2mhiqw==/1365593463586946.jpg 1440383769281 0 是什么让现在变得没有意义
52614606 浮世戏子 http://p1.music.126.net/YO08M9IxK-Nr5yvJ3yfqmg==/3264450024026652.jpg 1439644659929 0 女生很赞，很多她的歌都很好听
78871423 Arlene-shine http://p1.music.126.net/9M7jK_RwqdNYIe08OiCg6w==/2536573328869870.jpg 1438524918703 0 好听
40087270 野旷 http://p1.music.126.net/QE9bCvX0If7mnbFagupvUA==/6645448279243127.jpg 1438232445451 141 高中喜欢的杂志一定要买，大学喜欢的蛋糕一定要吃，因为很多心情都珍贵得不再回来啊
46095755 玫瑰与奶牛 http://p1.music.126.net/fEyZMBxYRg7ptsMsZkD2Vg==/528865157092335.jpg 1438219080199 1 👀
79912095 H-S-rui http://p1.music.126.net/ndzpuHjgeaQDHWmTBYwxig==/7973658326101688.jpg 1438104956700 0 82
56036436 中米 http://p1.music.126.net/g4UTVUg91vmVQlCAEiWluA==/3274345627659332.jpg 1438093783427 0 喜欢小清新，各种甜甜甜
74752483 爱的战土 http://p1.music.126.net/rQWBbKJN5O5ECwnnNtjH6w==/1387583685443989.jpg 1437280378627 3 甜甜的肥猪流[开心]
32853682 Ganseyi http://p1.music.126.net/A7ku9YKrwjYoWitNtpGvxw==/18737877162516892.jpg 1437056944793 0 唯一有点喜欢的一首歌手声音掐出水的嫩嫩的歌～～～
47432268 IWILLBEBETTER-REN http://p1.music.126.net/jijJvD-VBMmasiBAvsz-Yw==/18525671418140801.jpg 1436247995681 1 新歌怎么不更新了
75499174 潋酌 http://p1.music.126.net/rt-8j4wSKCn5C45uupn1Vw==/7986852464867898.jpg 1436164767211 0 dd
2119147 Thirking http://p1.music.126.net/hK9Ao3YLuyf1XYKZlpwlwA==/6068204673727236.jpg 1436087954553 0 很好听，也很有启示意义
50140567 Daydreamer625 http://p1.music.126.net/D_1XZO3D-U5CqQuGPxWg-w==/109951162933351938.jpg 1435809274206 0 @小如年 
46022229 菊之助 http://p1.music.126.net/Gh9xElCoZvKh7DhcoVIVKg==/109951162906938104.jpg 1435674981176 1 甜甜的非主流
64841700 萌妹子时间带不走天真12 http://p1.music.126.net/0BZXPs7TdV-gvAW1H_3Ztw==/2931298000637421.jpg 1435666107449 0 需要这样的歌提醒自己，珍惜眼前的一切。
66776097 梳头发的小太阳 http://p1.music.126.net/Qhq-YRZhoYJycTJaSUmACA==/3433774815356122.jpg 1435648243362 0 好听好听[可爱][可爱][可爱]甜甜的
58223737 julietttttt http://p1.music.126.net/rmtMPfXoWjDBbvYlVvIiMg==/7696581395384796.jpg 1435632183747 0 好甜[可爱]
74775303 zhxlovejmy http://p1.music.126.net/brUBeSMBkBMmpPPA5WCWKA==/3295236357997480.jpg 1435590449426 0 好听
75454804 Cara_Yangggggggggg http://p1.music.126.net/Yh_aGS0ozj-WQW8yFI2udA==/7728467232592661.jpg 1435547392972 0 好好聽，好美的歌。甜甜的呢。喜歡╮(╯▽╰)╭
65102904 王家大囍妹 http://p1.music.126.net/Flj_6aA4dXrjikBjG9ExsA==/3300733906612996.jpg 1435546839140 0 非主流也好听[憨笑][憨笑]
77232779 曾经追着公车的少年 http://p1.music.126.net/SjS-F0TpqsVHztBEuMBJbA==/7948369557982675.jpg 1435540547685 0 小时候，[哀伤]
54110533 vicakistot http://p1.music.126.net/lU2k_x06BERMlPz-cK34qA==/109951162904048880.jpg 1435484257661 4 @哒酱不美少年 “我后悔～我后悔～”去年11月天天单曲循环的歌，洗脑程度堪比大圈圈。。。
54110533 vicakistot http://p1.music.126.net/lU2k_x06BERMlPz-cK34qA==/109951162904048880.jpg 1435484141434 0 @AdelineLiu “我后悔～也后悔～”去年在熊志文那里天天单曲循环的歌，洗脑程度堪比大圈圈。。。
47442546 晓天小师哥 http://p1.music.126.net/F3NRHBSUKxfbOm_HGfsPzg==/3432675315749288.jpg 1435472101217 0 [大笑][大笑][大笑]
75910036 被爱的人_都是祖宗 http://p1.music.126.net/7tnVVLMRlYiGyWdhBBokKA==/19083123811834448.jpg 1435465286540 1 好欢快，好和谐
59007008 J罗粉 http://p1.music.126.net/O0LnnVoLRB25pwf0yJ1tYg==/18557557255315070.jpg 1435302317156 0 小清新
51586876 碎步灬流年 http://p1.music.126.net/TGVFAAH3KCXTkJ7ysHx7UA==/1372190523621236.jpg 1434947918158 1 [亲亲]
70806083 木子李8 http://p1.music.126.net/o_oRdlr-Vs5fKl59LECXbQ==/7940672975952473.jpg 1434082917401 0 累
70806083 木子李8 http://p1.music.126.net/o_oRdlr-Vs5fKl59LECXbQ==/7940672975952473.jpg 1434082912705 0 然而我现在却清空了唱吧里的歌
70806083 木子李8 http://p1.music.126.net/o_oRdlr-Vs5fKl59LECXbQ==/7940672975952473.jpg 1434082858798 1 为了和他在唱吧里合唱好，这首歌我真的唱到哭！！我也不知道我为何那般执着。。。
30173379 ljjDenmark http://p1.music.126.net/oq1dOGy7KxrGQgXF90ESvw==/6051711999961856.jpg 1433479865940 0 顶
59823481 Knight冷幕 http://p1.music.126.net/I0NEdeye3bI-T9h4xlxshw==/109951162901192729.jpg 1432918950519 0 听到老大说“吻”这个字好奇怪！
51397770 阳光下的冰淇淋YY http://p1.music.126.net/vcfhnCRjWqwYlIx2S7pjTw==/1412872443828896.jpg 1431625203205 0 小时候我们都有最想拥有的玩具，她说将来会找到的，时间时间会给我答案。长大后得到了却又有什么意义。如果能从来，我会选李白！
67236183 许嵩我是你失散多年的脑残粉啊 http://p1.music.126.net/kALGlFVmz4MgTkwAfQmrUQ==/1410673427071308.jpg 1431516604698 0 真的很好
45605688 苏门答腊阿苦 http://p1.music.126.net/xxXBo5firyd7ccsMLBhODw==/7913185186024213.jpg 1431488227180 0 好吧，为了99评，我就来评论一下，曲风很清春
活泼。
66564135 哼-走开点 http://p1.music.126.net/VnZiScyynLG7atLIZ2YPkw==/18686200114669622.jpg 1430433980373 0 女:可是 一年又一年 会时过境迁，所追求的都没有终点，愿望实现 却又总是怀念，失去了曾经的感觉，合：我后悔自己没有去很多地方旅行，也后悔当时没有鼓起勇气去吻你，小岁月太着急 总让人措手不及，是什么让现在变得没有意义。
50620831 指尖空无 http://p1.music.126.net/pflVGfqB4BFh_C4spjcBxA==/109951162929617822.jpg 1429618437261 255 那天和女朋友在寿司店偶然间听见这首歌，店主是一对很温柔的夫妇，一盘香蕉寿司，两杯北海道奶茶，店里就我们四人，那天阳光柔和的就像小岁月里不经意间的波澜。后来问了歌名，和女友告别，外出求学。深夜的时候，就喜欢听这首歌，每次听都能想起她吃寿司的模样。
57799726 郑大小王 http://p1.music.126.net/ZmrEbqiDbPxPHsqnyBWQOw==/18779658603065431.jpg 1429495116263 109 这么好听的一首歌为啥评论不到99呢，大家顶起。[强]
10357874 LYU_win http://p1.music.126.net/6EhA2nz3qaP5gcUvdBwX3Q==/109951162797921753.jpg 1428327022946 0 [晕]
44263757 Chan9ee http://p1.music.126.net/idVdmetcpWztx3XkZvgydg==/109951162883964502.jpg 1428237999432 0 小时候我们都有自己最想拥有的玩具，长大后得到了又有什么意义…[流泪]
48491132 哈哈的不离不弃 http://p1.music.126.net/4fHYOK0y7DHSBIzEcipuRA==/7780144279052020.jpg 1428105394804 0 女:小时候我们都有最想拥有的玩具，长大后得到了却又有什么意义，合:现在的每一刻 请学会好好珍惜，别等到我们慢慢老去 只剩下叹息。
9354635 緋傾緋誠 http://p1.music.126.net/8suPboB-iKBMPeenhEjkYQ==/2882919490740880.jpg 1427948038103 0 催眠曲ぺgo
58867395 苗多多2014 http://p1.music.126.net/VnZiScyynLG7atLIZ2YPkw==/18686200114669622.jpg 1427498530523 0 小清新
59823481 Knight冷幕 http://p1.music.126.net/I0NEdeye3bI-T9h4xlxshw==/109951162901192729.jpg 1427035768305 1 老大~~
10527775 溜白菜的小哥 http://p1.music.126.net/L9pRHV_71K6skntBx0mA4Q==/6033020301903947.jpg 1425810912351 0 [可爱][可爱][可爱][可爱][可爱][色]
57253655 仰望穹空 http://p1.music.126.net/rdssJmP7K-vLBrt1xjfQ2g==/7726268209515259.jpg 1425737964524 287 小时候我们都有最想拥有的玩具，她说将来会找到的，时间时间会给我答案。长大后得到了却又有什么意义。如果能从来，我会选李白！
12780883 So枯荣 http://p1.music.126.net/Td56zwhRlCS-IpU1CyNcuw==/7894493487880688.jpg 1424309779052 0 从高中就喜欢他的歌。他很有才
32664403 唯有顺其自然 http://p1.music.126.net/6ykmolqLqp6pPH3N86oMWw==/7716372604022260.jpg 1423966030468 0 好听的
51133576 马不停蹄LHH http://p1.music.126.net/Ft5Zy9xwpx-7hNuEsPRiLw==/7996748070089612.jpg 1423747604364 1 不错。很有感觉
39393623 情初依稀 http://p1.music.126.net/QC7So5VcAQs8HxXXaeD0cA==/19241453486236979.jpg 1423580868329 0 来怀念了
19514976 胡赢俽 http://p1.music.126.net/VnZiScyynLG7atLIZ2YPkw==/18686200114669622.jpg 1423464770758 98 现在的每一刻请学会好好珍惜，别等到我们老去，只剩下叹息。
40495684 幸福四 http://p1.music.126.net/VnZiScyynLG7atLIZ2YPkw==/18686200114669622.jpg 1423453222658 2 我后悔自己没有去很多地方旅行  也后悔当时没有鼓起勇气去吻你
52164859 thhfy http://p1.music.126.net/VnZiScyynLG7atLIZ2YPkw==/18686200114669622.jpg 1423215356251 1 ：单色冰淇淋     很赞
52164859 thhfy http://p1.music.126.net/VnZiScyynLG7atLIZ2YPkw==/18686200114669622.jpg 1423215301087 0 eee
43019565 流年划破岁月 http://p1.music.126.net/EfFrI07OH1umKjot_kiKyg==/3234763212052999.jpg 1423196133301 0 不错呀，[色]
47201641 学涯 http://p1.music.126.net/dQuqSU8GPeOMtzypXoYX_g==/7912085673899959.jpg 1420466066580 38 大赞 谢谢哦 单色凌无可替代，冰淇淋无处不在！
47201641 学涯 http://p1.music.126.net/dQuqSU8GPeOMtzypXoYX_g==/7912085673899959.jpg 1420466045492 2 单色凌无可替代！冰淇淋无处不在！ 凌大 加油哦！ 你有我们强大的冰淇淋家族呢！
6622069 celine_Z http://p1.music.126.net/TXeEAdMpS2nRjRmhTFvvNw==/18654314278774341.jpg 1420263140669 0 得贊
32922005 真他妈恶心 http://p1.music.126.net/9lA3hsHRLsWGtYpCY7O5HQ==/18792852743640121.jpg 1420206053354 2 这是一首会让我想哭的歌！因为会让我想起从前，我没有珍惜
41822974 夫子不语 http://p1.music.126.net/I4iGLs_4Ybrz9aYNtuxf7Q==/7976956862010716.jpg 1420192559450 0 歌词很棒
7332991 爱橙子的桃丫头 http://p1.music.126.net/ckvptXlBuqmY8Kg87k2Xvg==/19018252625758335.jpg 1419818828654 0 @iidawn
46675921 安逸的小窝 http://p1.music.126.net/JTd2Vki0kMOBAY4TTWIcwQ==/1418370015039489.jpg 1419122739443 1 时间老去，我们是否对得起自己
10357874 LYU_win http://p1.music.126.net/6EhA2nz3qaP5gcUvdBwX3Q==/109951162797921753.jpg 1419054857523 2 小清新
45458911 我为薄荷为何心凉 http://p1.music.126.net/BR6OwbOv5k6BiAEbCaf-oQ==/2540971373876920.jpg 1417789365496 1 喂喂
45458911 我为薄荷为何心凉 http://p1.music.126.net/BR6OwbOv5k6BiAEbCaf-oQ==/2540971373876920.jpg 1417789188571 0 。。。。。
44318839 冷冷冷情 http://p1.music.126.net/VnZiScyynLG7atLIZ2YPkw==/18686200114669622.jpg 1417440973193 2 呸呸呸，不喜欢谁让你听谁让你听，白痴
44318839 冷冷冷情 http://p1.music.126.net/VnZiScyynLG7atLIZ2YPkw==/18686200114669622.jpg 1417440916707 2 好听，喜欢他
44318839 冷冷冷情 http://p1.music.126.net/VnZiScyynLG7atLIZ2YPkw==/18686200114669622.jpg 1417440896570 0 呃呃
20256263 紫惜银 http://p1.music.126.net/vU3iGJsENniy0AJUeUBhIA==/5877989162395289.jpg 1416919886013 0 小岁月太着急 总让人措手不及，是什么让现在变得没有意义。
3286792 高潮猫 http://p1.music.126.net/FzeGIV0HbUXNLkQjjbXKGQ==/6009930558079436.jpg 1416105865556 1 男的声音怎么那么难听，公鸭嗓
36144601 一生痴绝处-听歌到白头 http://p1.music.126.net/eUwTRpKU7g_9HzYXDQyuiQ==/18608134788520242.jpg 1413174661402 2 歌词不错，琅琅上口却又不失深意
15726786 我望眼欲穿i http://p1.music.126.net/eCXv6qwe3HhltVArGpx86A==/3243559303292582.jpg 1412601726278 0 时光匆匆 好好珍惜身边的人和物 或许下一刻他们将不复存在
